category_numeric,amt,state_numeric,job_numeric,trans_hour,month_name_numeric,dayOfWeek_numeric,is_fraud
9,1.15,2,10,21,12,3,0
0,31.41,11,14,21,12,3,0
5,77.11,35,3,21,12,3,0
3,288.32,2,2,21,12,3,0
5,11.41,17,3,21,12,3,0
1,12.58,7,15,21,12,3,0
10,6.62,28,0,21,12,3,0
3,38.05,11,11,21,12,3,0
3,29.13,2,21,21,12,3,0
0,7.7,15,6,21,12,3,0
9,9.58,2,9,21,12,3,0
4,5.89,25,18,21,12,3,0
8,51.51,35,3,21,12,3,0
3,86.79,7,2,21,12,3,0
1,72.37,0,0,22,12,3,0
2,3.04,8,2,22,12,3,0
5,50.06,7,16,22,12,3,0
8,259.24,4,2,22,12,3,0
1,27.48,0,5,22,12,3,0
1,53.14,8,2,22,12,3,0
3,13.4,13,18,22,12,3,0
5,59.09,5,7,22,12,3,0
5,18.84,11,12,22,12,3,0
0,49.54,2,10,22,12,3,0
4,8.98,1,11,22,12,3,0
0,52.05,6,19,22,12,3,0
0,79.52,5,5,22,12,3,0
1,92.7,25,16,22,12,3,0
2,128.17,2,10,22,12,3,0
1,46.1,0,0,22,12,3,0
1,31.45,6,11,22,12,3,0
3,27.72,32,11,22,12,3,0
7,104.88,6,11,22,12,3,0
6,38.38,11,12,22,12,3,0
1,12.0,13,1,22,12,3,0
4,4.28,5,10,22,12,3,0
6,3.56,13,18,22,12,3,0
2,24.92,21,13,22,12,3,0
3,14.78,17,3,23,12,3,0
2,79.42,20,18,23,12,3,0
10,246.86,21,13,23,12,3,0
4,2.74,7,16,23,12,3,0
10,5.96,4,2,23,12,3,0
9,4.42,4,4,23,12,3,0
0,23.59,5,10,23,12,3,0
1,52.44,5,7,23,12,3,0
4,31.95,15,5,23,12,3,0
0,7.39,2,14,23,12,3,0
0,71.26,6,19,23,12,3,0
3,9.5,6,19,23,12,3,0
5,12.18,34,1,23,12,3,0
1,41.08,23,16,23,12,3,0
1,175.13,1,11,23,12,3,0
2,23.49,21,13,23,12,3,0
2,72.6,16,15,23,12,3,0
4,745.76,2,9,23,12,3,0
4,3.04,13,18,23,12,3,0
2,24.25,1,1,23,12,3,0
0,57.78,17,3,23,12,3,0
9,18.72,4,2,0,12,4,0
12,45.41,18,14,0,12,4,0
12,130.89,8,8,0,12,4,0
12,93.74,28,0,0,12,4,0
12,107.77,31,15,0,12,4,0
11,82.64,11,14,0,12,4,0
11,46.8,8,8,0,12,4,0
12,215.32,5,5,0,12,4,0
7,1338.68,8,8,0,12,4,0
11,49.37,11,19,0,12,4,0
7,6.81,2,9,0,12,4,0
12,107.18,11,12,0,12,4,0
13,53.62,18,14,0,12,4,0
12,134.56,4,2,0,12,4,0
11,61.23,14,21,1,12,4,0
4,4.35,1,20,1,12,4,0
3,24.03,4,1,1,12,4,0
11,71.25,11,20,1,12,4,0
12,89.37,11,12,1,12,4,0
7,161.24,14,13,1,12,4,0
9,9.86,3,3,1,12,4,0
7,4.89,25,16,1,12,4,0
11,53.23,11,14,1,12,4,0
11,52.93,11,3,1,12,4,0
12,120.93,35,3,1,12,4,0
11,78.91,18,14,2,12,4,0
12,163.81,2,9,2,12,4,0
11,71.01,18,14,2,12,4,0
12,108.86,13,18,2,12,4,0
12,167.87,2,8,2,12,4,0
12,98.48,28,3,2,12,4,0
13,36.05,4,1,2,12,4,0
4,3.18,21,10,3,12,4,0
3,53.54,33,20,3,12,4,0
6,136.51,16,4,3,12,4,0
11,64.95,27,19,3,12,4,0
11,52.34,16,4,3,12,4,0
6,1.51,25,16,3,12,4,0
9,3.38,28,19,3,12,4,0
12,75.13,0,20,3,12,4,0
13,19.91,11,12,3,12,4,0
6,191.91,8,9,3,12,4,0
13,30.17,21,13,4,12,4,0
9,6.75,9,10,4,12,4,0
11,62.12,4,4,4,12,4,0
12,72.83,6,11,4,12,4,0
7,33.16,3,3,4,12,4,0
11,46.68,8,8,4,12,4,0
3,91.12,26,8,4,12,4,0
7,5.7,17,3,4,12,4,0
13,79.15,24,17,4,12,4,0
12,102.68,27,19,4,12,4,0
11,46.08,3,3,4,12,4,0
7,132.22,28,3,4,12,4,0
11,45.34,25,21,4,12,4,0
4,115.5,20,18,4,12,4,0
6,59.75,5,5,4,12,4,0
6,677.64,0,0,4,12,4,0
12,79.4,21,10,5,12,4,0
12,44.77,5,10,5,12,4,0
11,82.53,25,16,5,12,4,0
11,89.89,24,17,5,12,4,0
9,6.31,11,11,5,12,4,0
12,82.78,11,14,5,12,4,0
12,156.95,8,8,5,12,4,0
9,97.74,27,19,5,12,4,0
9,7.78,12,5,5,12,4,0
9,1.95,11,19,5,12,4,0
12,95.0,32,11,5,12,4,0
9,195.61,15,19,5,12,4,0
9,1.7,5,7,6,12,4,0
13,27.81,21,13,6,12,4,0
12,40.57,5,10,6,12,4,0
11,53.44,11,19,6,12,4,0
12,93.76,33,15,6,12,4,0
12,106.66,11,19,6,12,4,0
9,1.82,26,8,6,12,4,0
11,68.48,1,1,6,12,4,0
11,58.2,8,8,6,12,4,0
13,24.67,6,11,6,12,4,0
7,1.38,21,13,6,12,4,0
12,127.14,4,2,6,12,4,0
11,75.43,30,15,7,12,4,0
11,56.06,18,14,7,12,4,0
12,132.43,26,8,7,12,4,0
11,67.19,1,1,7,12,4,0
13,22.19,2,2,7,12,4,0
11,31.21,3,3,7,12,4,0
12,62.34,18,14,7,12,4,0
11,59.61,4,2,7,12,4,0
7,204.28,2,14,7,12,4,0
11,70.75,14,19,7,12,4,0
7,1.7,11,20,7,12,4,0
11,77.5,2,2,7,12,4,0
12,81.26,24,17,7,12,4,0
11,50.23,7,15,7,12,4,0
11,44.03,13,1,8,12,4,0
9,88.31,35,3,8,12,4,0
9,98.0,28,3,8,12,4,0
12,212.04,2,7,8,12,4,0
11,56.07,11,19,8,12,4,0
11,54.49,23,16,8,12,4,0
7,268.99,21,13,8,12,4,0
8,32.81,28,0,8,12,4,0
12,56.03,15,6,8,12,4,0
12,136.69,11,11,8,12,4,0
11,44.5,11,12,8,12,4,0
12,96.27,27,19,8,12,4,0
4,12.43,11,19,8,12,4,0
12,139.17,30,15,8,12,4,0
6,108.11,26,8,8,12,4,0
3,168.39,28,0,9,12,4,0
12,124.32,6,19,9,12,4,0
12,93.53,20,18,9,12,4,0
11,53.87,0,20,9,12,4,0
12,87.55,11,20,9,12,4,0
12,62.29,10,7,9,12,4,0
9,83.0,27,19,9,12,4,0
13,29.9,6,11,9,12,4,0
12,93.17,22,12,9,12,4,0
12,149.88,30,15,10,12,4,0
11,61.16,6,11,10,12,4,0
12,141.99,11,11,10,12,4,0
8,205.75,21,10,10,12,4,0
7,204.39,5,7,10,12,4,0
4,4.33,15,6,10,12,4,0
7,19.94,4,2,10,12,4,0
11,51.81,6,11,10,12,4,0
7,2.8,0,5,10,12,4,0
13,34.24,7,15,10,12,4,0
11,36.35,31,15,10,12,4,0
11,80.24,2,7,10,12,4,0
12,105.82,35,3,10,12,4,0
11,55.81,7,15,10,12,4,0
4,194.06,1,20,10,12,4,0
6,7.22,11,20,10,12,4,0
11,53.43,32,11,11,12,4,0
4,5.96,9,10,11,12,4,0
11,60.49,2,10,11,12,4,0
4,142.56,27,19,11,12,4,0
11,74.76,13,18,11,12,4,0
6,6.67,3,3,11,12,4,0
6,398.06,16,4,11,12,4,0
11,55.43,13,1,11,12,4,0
12,176.59,5,5,11,12,4,0
5,13.5,5,5,12,12,4,0
9,3.31,32,11,12,12,4,0
1,47.28,15,5,12,12,4,0
6,3.57,32,11,12,12,4,0
2,20.91,11,21,12,12,4,0
5,31.39,13,18,12,12,4,0
8,82.01,2,14,12,12,4,0
8,232.46,8,2,12,12,4,0
1,30.09,10,7,12,12,4,0
1,48.11,21,1,12,12,4,0
0,163.65,11,14,12,12,4,0
1,64.78,5,5,12,12,4,0
8,24.11,32,11,12,12,4,0
3,5.76,10,7,12,12,4,0
5,53.86,6,11,12,12,4,0
1,4.86,17,3,12,12,4,0
1,25.82,9,8,12,12,4,0
2,79.98,9,10,12,12,4,0
2,23.39,26,8,12,12,4,0
9,2.6,18,14,13,12,4,0
5,14.02,25,18,13,12,4,0
1,26.26,23,16,13,12,4,0
3,144.48,4,2,13,12,4,0
0,46.05,30,15,13,12,4,0
9,3.48,4,4,13,12,4,0
6,5.79,21,13,13,12,4,0
0,16.03,4,1,13,12,4,0
5,5.92,30,15,13,12,4,0
2,48.7,8,2,13,12,4,0
3,75.74,28,3,13,12,4,0
2,102.61,4,2,13,12,4,0
2,19.28,22,12,13,12,4,0
4,75.32,16,4,13,12,4,0
10,1.97,6,19,13,12,4,0
5,124.87,6,11,13,12,4,0
8,27.13,6,11,13,12,4,0
2,11.84,5,7,13,12,4,0
9,71.01,14,13,14,12,4,0
0,2.28,1,20,14,12,4,0
3,70.78,35,3,14,12,4,0
5,5.01,11,12,14,12,4,0
8,13.07,5,7,14,12,4,0
1,97.49,15,5,14,12,4,0
5,2.37,29,20,14,12,4,0
0,74.56,20,18,14,12,4,0
2,27.55,13,18,14,12,4,0
4,8.33,11,12,14,12,4,0
5,1.75,5,10,14,12,4,0
10,2.8,6,11,14,12,4,0
6,3.46,11,12,14,12,4,0
2,30.39,5,10,14,12,4,0
9,5.17,2,10,14,12,4,0
6,4.67,2,2,14,12,4,0
5,50.98,13,18,14,12,4,0
2,42.52,15,19,15,12,4,0
3,22.65,22,12,15,12,4,0
9,7.05,17,3,15,12,4,0
1,124.67,13,18,15,12,4,0
4,7.34,10,7,15,12,4,0
0,19.38,6,19,15,12,4,0
4,3.63,17,3,15,12,4,0
4,3.67,5,5,15,12,4,0
3,12.5,26,8,15,12,4,0
8,8.32,8,2,15,12,4,0
9,3.4,11,12,15,12,4,0
4,290.96,1,11,15,12,4,0
8,55.13,8,2,15,12,4,0
8,3.38,4,4,15,12,4,0
2,7.75,19,0,15,12,4,0
9,3.5,13,18,15,12,4,0
1,15.5,13,1,15,12,4,0
5,29.43,9,10,16,12,4,0
4,7.73,5,5,16,12,4,0
10,2.53,18,5,16,12,4,0
0,90.13,7,16,16,12,4,0
5,9.47,11,19,16,12,4,0
2,37.67,13,1,16,12,4,0
5,21.62,11,12,16,12,4,0
1,13.52,5,7,16,12,4,0
2,39.69,0,0,16,12,4,0
2,74.42,21,10,16,12,4,0
0,5.89,13,1,16,12,4,0
4,92.63,2,14,17,12,4,0
0,10.54,8,2,17,12,4,0
1,89.1,22,12,17,12,4,0
10,6.17,8,8,17,12,4,0
0,76.23,2,9,17,12,4,0
3,1.48,11,21,17,12,4,0
2,75.43,21,10,17,12,4,0
8,35.38,5,10,17,12,4,0
8,76.11,12,5,17,12,4,0
4,4.34,25,18,17,12,4,0
3,309.35,0,0,17,12,4,0
9,262.42,2,9,17,12,4,0
6,127.46,2,2,17,12,4,0
9,5.87,2,10,17,12,4,0
8,16.37,17,3,17,12,4,0
9,145.24,25,18,18,12,4,0
5,107.88,5,7,18,12,4,0
8,2.08,21,13,18,12,4,0
3,83.85,4,4,18,12,4,0
1,57.94,1,20,18,12,4,0
1,160.19,6,11,18,12,4,0
6,7.46,8,2,18,12,4,0
8,77.73,16,4,18,12,4,0
5,6.48,20,1,18,12,4,0
2,78.19,15,6,18,12,4,0
5,8.56,1,20,18,12,4,0
2,49.45,5,5,18,12,4,0
8,1.54,2,10,18,12,4,0
3,28.5,17,3,18,12,4,0
9,139.89,11,3,18,12,4,0
10,9.54,0,5,18,12,4,0
0,48.63,5,5,18,12,4,0
0,23.24,22,12,18,12,4,0
5,14.06,17,3,19,12,4,0
2,28.62,11,12,19,12,4,0
8,41.61,23,16,19,12,4,0
5,20.92,17,3,19,12,4,0
5,115.55,2,14,19,12,4,0
9,8.45,22,12,19,12,4,0
4,2.02,2,2,19,12,4,0
5,6.43,13,18,19,12,4,0
2,73.42,20,18,19,12,4,0
4,2.99,11,12,19,12,4,0
2,6.69,14,13,19,12,4,0
5,68.14,1,11,19,12,4,0
8,48.85,28,3,19,12,4,0
8,88.49,1,11,20,12,4,0
1,50.3,23,16,20,12,4,0
10,5.33,29,20,20,12,4,0
1,22.69,5,7,20,12,4,0
2,39.01,2,14,20,12,4,0
5,23.6,31,9,20,12,4,0
8,1.85,14,19,20,12,4,0
5,21.0,11,12,20,12,4,0
1,13.32,7,16,20,12,4,0
1,66.82,28,0,20,12,4,0
1,98.59,30,0,20,12,4,0
4,7.08,11,12,20,12,4,0
0,48.79,4,2,20,12,4,0
2,15.14,16,4,20,12,4,0
2,82.57,7,2,20,12,4,0
2,23.81,1,1,20,12,4,0
4,2.03,8,9,20,12,4,0
9,9.53,4,4,20,12,4,0
1,4.46,15,5,20,12,4,0
4,1.99,8,9,20,12,4,0
10,8.21,33,15,21,12,4,0
1,29.34,11,21,21,12,4,0
5,5.86,6,19,21,12,4,0
4,9.16,11,14,21,12,4,0
3,56.86,1,11,21,12,4,0
5,18.43,17,3,21,12,4,0
0,151.19,30,15,21,12,4,0
8,8.19,18,14,21,12,4,0
2,15.38,17,3,21,12,4,0
3,8.8,10,7,21,12,4,0
2,72.73,2,14,21,12,4,0
3,85.79,7,16,21,12,4,0
2,38.74,2,9,21,12,4,0
6,10.47,13,18,21,12,4,0
5,22.77,0,5,21,12,4,0
5,29.78,11,11,21,12,4,0
10,7.65,2,14,21,12,4,0
5,11.92,6,11,21,12,4,0
4,9.43,13,1,21,12,4,0
2,101.31,3,3,21,12,4,0
6,3.45,22,12,21,12,4,0
10,1.72,8,9,22,12,4,0
2,12.07,4,1,22,12,4,0
2,95.69,2,2,22,12,4,0
1,146.05,1,20,22,12,4,0
3,63.75,9,8,22,12,4,0
2,84.52,16,4,22,12,4,0
4,419.31,2,9,22,12,4,0
2,55.95,11,11,22,12,4,0
4,10.94,17,3,22,12,4,0
9,7.24,2,2,22,12,4,0
0,37.08,1,11,22,12,4,0
6,8.86,11,12,22,12,4,0
8,119.11,13,18,22,12,4,0
3,120.2,11,12,22,12,4,0
4,9.87,13,18,22,12,4,0
3,32.28,5,10,22,12,4,0
4,6.77,11,12,22,12,4,0
9,1.23,8,9,22,12,4,0
4,19.31,2,9,22,12,4,0
9,7.2,18,14,22,12,4,0
3,140.84,5,10,22,12,4,0
1,94.46,5,7,22,12,4,0
3,103.74,5,5,23,12,4,0
2,22.77,2,9,23,12,4,0
0,7.08,24,17,23,12,4,0
1,52.74,11,12,23,12,4,0
2,14.5,6,11,23,12,4,0
4,2.15,22,12,23,12,4,0
3,3.44,14,21,23,12,4,0
1,41.29,7,15,23,12,4,0
0,126.13,26,8,23,12,4,0
3,69.22,35,3,23,12,4,0
10,503.19,28,3,23,12,4,0
10,9.63,34,1,23,12,4,0
1,45.83,1,11,23,12,4,0
8,43.3,14,13,23,12,4,0
2,12.31,17,3,23,12,4,0
2,35.72,30,15,23,12,4,0
8,40.82,8,9,23,12,4,0
5,34.15,6,19,23,12,4,0
4,989.33,8,9,23,12,4,0
0,43.25,9,10,23,12,4,0
0,17.12,16,4,23,12,4,0
7,6.37,17,3,23,12,4,0
5,42.2,0,0,23,12,4,0
5,57.4,6,6,23,12,4,0
2,42.21,2,8,23,12,4,0
0,24.48,25,18,23,12,4,0
4,6.06,11,11,0,12,5,0
13,47.0,7,16,0,12,5,0
6,2.64,24,17,0,12,5,0
11,34.16,11,12,0,12,5,0
11,64.89,20,1,0,12,5,0
12,201.98,2,8,0,12,5,0
6,16.31,9,10,0,12,5,0
11,71.48,4,4,0,12,5,0
11,59.85,2,14,0,12,5,0
12,134.31,23,16,0,12,5,0
3,16.4,33,15,0,12,5,0
9,4.28,0,0,0,12,5,0
9,4.28,23,16,1,12,5,0
12,98.09,23,16,1,12,5,0
12,75.06,25,16,1,12,5,0
12,87.97,1,20,1,12,5,0
13,23.14,8,8,1,12,5,0
4,1.96,6,19,1,12,5,0
11,30.27,2,10,1,12,5,0
7,8.46,16,15,1,12,5,0
3,24.99,28,0,1,12,5,0
11,48.64,18,5,1,12,5,0
11,41.73,11,12,1,12,5,0
7,2.26,10,7,1,12,5,0
3,47.31,21,9,1,12,5,0
6,106.11,11,3,1,12,5,0
11,50.79,6,19,1,12,5,0
9,1.31,33,15,1,12,5,0
7,3.19,11,20,1,12,5,0
12,97.59,26,8,1,12,5,0
13,59.94,13,18,2,12,5,0
11,73.24,14,21,2,12,5,0
12,74.91,6,11,2,12,5,0
11,59.86,31,9,2,12,5,0
12,135.88,0,0,2,12,5,0
12,102.02,15,6,2,12,5,0
8,99.78,28,0,2,12,5,0
13,99.59,1,11,2,12,5,0
12,65.79,4,4,2,12,5,0
13,70.26,11,3,2,12,5,0
9,2.63,8,8,2,12,5,0
11,60.06,8,8,2,12,5,0
9,113.54,21,10,2,12,5,0
11,73.41,25,21,3,12,5,0
4,5.61,12,5,3,12,5,0
6,31.08,2,21,3,12,5,0
9,7.16,8,8,3,12,5,0
11,62.27,6,19,3,12,5,0
11,53.54,0,5,3,12,5,0
6,160.26,2,14,3,12,5,0
7,5.68,23,16,3,12,5,0
4,3.98,1,20,3,12,5,0
12,106.73,27,19,4,12,5,0
3,76.06,11,19,4,12,5,0
11,82.15,25,18,4,12,5,0
6,49.08,7,16,4,12,5,0
12,70.73,0,12,4,12,5,0
12,164.26,14,13,4,12,5,0
4,9.83,24,17,4,12,5,0
12,173.95,8,9,4,12,5,0
9,153.68,28,0,4,12,5,0
12,106.31,4,1,4,12,5,0
7,1.9,20,1,5,12,5,0
7,1075.07,31,15,5,12,5,0
11,72.39,22,12,5,12,5,0
12,92.56,6,11,5,12,5,0
11,72.19,16,15,5,12,5,0
4,5.63,24,17,5,12,5,0
11,68.74,7,15,5,12,5,0
12,66.24,8,2,5,12,5,0
11,49.71,11,12,5,12,5,0
7,135.31,9,10,5,12,5,0
12,86.14,4,4,5,12,5,0
13,58.97,7,16,5,12,5,0
11,61.85,3,3,5,12,5,0
13,93.51,34,1,5,12,5,0
13,61.61,2,10,5,12,5,0
13,28.0,5,7,5,12,5,0
4,5.84,24,17,5,12,5,0
13,54.5,7,2,6,12,5,0
9,4.33,29,20,6,12,5,0
12,81.94,6,11,6,12,5,0
6,7.57,6,19,6,12,5,0
11,74.55,0,20,6,12,5,0
11,75.54,13,18,6,12,5,0
4,6.83,26,8,6,12,5,0
12,195.31,2,8,6,12,5,0
6,105.11,26,8,7,12,5,0
12,102.38,11,12,7,12,5,0
12,105.43,8,8,7,12,5,0
11,41.61,6,11,7,12,5,0
12,98.11,30,14,7,12,5,0
11,80.77,18,14,7,12,5,0
6,7.45,17,7,8,12,5,0
11,42.21,29,20,8,12,5,0
8,108.3,33,20,8,12,5,0
9,5.7,9,10,8,12,5,0
12,89.9,4,4,8,12,5,0
13,38.05,13,1,8,12,5,0
6,327.4,4,1,8,12,5,0
11,61.19,21,13,8,12,5,0
12,110.17,26,8,9,12,5,0
4,4.97,15,19,9,12,5,0
12,98.8,6,11,9,12,5,0
11,52.67,0,20,9,12,5,0
13,31.41,11,3,9,12,5,0
7,10.93,33,15,9,12,5,0
12,187.5,16,4,9,12,5,0
12,111.21,13,18,9,12,5,0
11,82.06,24,17,9,12,5,0
7,3.25,21,10,10,12,5,0
12,99.57,9,8,10,12,5,0
9,320.15,3,3,10,12,5,0
11,80.8,11,21,10,12,5,0
7,181.36,0,0,10,12,5,0
7,64.01,2,7,10,12,5,0
9,4.02,9,10,10,12,5,0
11,61.64,16,4,10,12,5,0
12,151.0,4,2,10,12,5,0
3,29.52,8,8,10,12,5,0
11,64.52,2,14,10,12,5,0
12,200.13,16,4,11,12,5,0
13,67.6,6,11,11,12,5,0
11,66.73,7,2,11,12,5,0
12,204.74,7,16,11,12,5,0
4,8.09,3,3,11,12,5,0
7,179.0,10,7,11,12,5,0
6,3.77,11,19,11,12,5,0
11,82.41,21,13,11,12,5,0
11,42.81,21,13,11,12,5,0
4,78.91,17,7,11,12,5,0
11,58.45,1,1,11,12,5,0
13,30.26,7,16,11,12,5,0
13,40.7,5,10,11,12,5,0
6,8.16,11,11,11,12,5,0
13,25.02,5,5,11,12,5,0
4,6.73,7,16,12,12,5,0
8,3.22,11,14,12,12,5,0
2,55.84,1,20,12,12,5,0
9,7.88,8,9,12,12,5,0
0,64.7,0,5,12,12,5,0
5,65.02,6,19,12,12,5,0
5,4.15,11,11,12,12,5,0
9,1.01,2,2,12,12,5,0
3,4.83,3,3,12,12,5,0
3,112.68,2,9,12,12,5,0
1,1.83,0,0,12,12,5,0
1,42.42,27,19,12,12,5,0
2,118.42,22,12,12,12,5,0
1,68.13,33,20,12,12,5,0
0,2.95,22,12,12,12,5,0
10,4.17,11,3,12,12,5,0
1,33.49,31,9,12,12,5,0
8,112.46,1,20,12,12,5,0
1,60.96,31,9,12,12,5,0
9,327.44,16,4,12,12,5,0
1,30.38,8,2,12,12,5,0
2,18.32,2,2,12,12,5,0
8,137.17,21,13,13,12,5,0
1,140.72,6,11,13,12,5,0
8,127.79,1,20,13,12,5,0
1,14.06,23,16,13,12,5,0
1,54.88,8,8,13,12,5,0
5,29.83,2,9,13,12,5,0
1,139.26,9,8,13,12,5,0
2,30.83,24,17,13,12,5,0
1,42.95,16,4,13,12,5,0
4,5.86,13,18,13,12,5,0
5,54.92,11,19,13,12,5,0
9,2.07,21,13,13,12,5,0
5,13.76,2,7,13,12,5,0
3,13.38,16,4,13,12,5,0
9,8.15,11,12,13,12,5,0
2,110.58,0,5,13,12,5,0
3,45.12,11,19,13,12,5,0
1,84.81,21,10,13,12,5,0
1,50.01,35,3,13,12,5,0
10,4.81,13,18,13,12,5,0
4,1.05,14,13,13,12,5,0
5,176.53,4,4,14,12,5,0
3,2.25,0,0,14,12,5,0
4,3.58,15,5,14,12,5,0
5,26.05,13,1,14,12,5,0
1,134.6,22,12,14,12,5,0
8,93.38,21,13,14,12,5,0
5,263.46,12,5,14,12,5,0
8,2.33,25,18,14,12,5,0
9,10.0,11,3,14,12,5,0
1,20.52,11,3,14,12,5,0
3,24.25,4,2,14,12,5,0
9,3.62,17,3,14,12,5,0
4,99.62,2,14,14,12,5,0
5,76.53,23,16,14,12,5,0
1,13.29,9,8,14,12,5,0
6,9.68,13,18,14,12,5,0
4,11.39,11,3,14,12,5,0
10,407.86,20,18,14,12,5,0
6,225.0,11,12,14,12,5,0
8,159.96,26,8,14,12,5,0
1,295.14,4,4,14,12,5,0
10,5.2,33,15,14,12,5,0
5,50.56,31,15,14,12,5,0
5,49.36,1,1,14,12,5,0
2,80.8,2,14,14,12,5,0
2,71.75,2,2,14,12,5,0
1,27.15,5,5,14,12,5,0
10,9.05,1,20,14,12,5,0
2,346.12,22,12,15,12,5,0
2,15.18,21,9,15,12,5,0
8,22.55,9,10,15,12,5,0
2,136.57,0,12,15,12,5,0
1,42.05,24,17,15,12,5,0
6,118.19,16,4,15,12,5,0
0,25.11,23,16,15,12,5,0
4,7.34,1,1,15,12,5,0
2,44.27,21,13,15,12,5,0
0,4.42,11,21,15,12,5,0
6,5.77,5,10,15,12,5,0
10,3.44,16,4,15,12,5,0
2,72.29,7,2,15,12,5,0
5,55.57,2,14,15,12,5,0
1,57.57,11,2,15,12,5,0
3,51.47,11,12,15,12,5,0
5,40.65,0,20,16,12,5,0
2,49.39,21,13,16,12,5,0
1,3.56,0,0,16,12,5,0
1,67.5,23,16,16,12,5,0
5,23.27,1,20,16,12,5,0
2,89.95,20,18,16,12,5,0
0,55.09,18,14,16,12,5,0
8,25.84,16,4,16,12,5,0
1,15.8,22,12,16,12,5,0
4,9.41,5,10,16,12,5,0
10,5.6,11,11,16,12,5,0
1,64.51,18,14,16,12,5,0
10,8.62,9,10,16,12,5,0
4,5.59,22,12,16,12,5,0
2,83.21,28,3,16,12,5,0
2,16.26,17,7,16,12,5,0
8,72.62,4,1,16,12,5,0
5,7.52,2,2,16,12,5,0
0,64.91,21,13,17,12,5,0
10,5.81,8,2,17,12,5,0
8,7.57,6,11,17,12,5,0
4,9.55,2,10,17,12,5,0
6,29.07,10,7,17,12,5,0
8,36.62,26,8,17,12,5,0
2,87.82,1,11,17,12,5,0
3,92.76,14,21,17,12,5,0
2,90.44,17,3,17,12,5,0
3,26.83,21,13,17,12,5,0
9,7.51,11,14,17,12,5,0
2,11.5,5,7,17,12,5,0
2,35.19,22,12,17,12,5,0
2,23.54,2,14,17,12,5,0
3,109.53,6,11,17,12,5,0
4,2.78,2,8,17,12,5,0
10,5.53,11,12,17,12,5,0
2,44.7,7,16,17,12,5,0
1,71.09,8,2,17,12,5,0
9,9.46,11,21,17,12,5,0
10,6.87,11,12,17,12,5,0
8,57.38,18,14,17,12,5,0
4,7.96,5,5,17,12,5,0
3,22.28,22,12,17,12,5,0
3,381.9,2,9,17,12,5,0
1,63.5,30,15,17,12,5,0
9,2.09,1,11,17,12,5,0
10,1.05,6,19,17,12,5,0
10,518.06,7,2,18,12,5,0
2,17.09,31,9,18,12,5,0
10,1.54,14,21,18,12,5,0
6,440.96,21,13,18,12,5,0
0,23.49,17,7,18,12,5,0
4,17.22,16,4,18,12,5,0
4,127.69,8,2,18,12,5,0
2,123.56,11,21,18,12,5,0
0,60.34,14,13,18,12,5,0
0,110.24,21,13,18,12,5,0
2,15.26,4,4,18,12,5,0
8,62.19,8,8,18,12,5,0
1,27.52,4,1,18,12,5,0
4,25.19,5,5,18,12,5,0
1,118.14,11,3,18,12,5,0
4,9.55,11,14,18,12,5,0
3,75.26,8,2,18,12,5,0
4,4.54,11,12,18,12,5,0
2,83.51,15,19,18,12,5,0
2,38.12,4,4,18,12,5,0
5,34.72,7,16,18,12,5,0
5,71.29,29,6,18,12,5,0
4,1.81,10,7,18,12,5,0
2,51.04,8,9,18,12,5,0
8,51.08,15,19,18,12,5,0
0,41.54,2,8,18,12,5,0
8,58.8,27,19,18,12,5,0
2,11.56,17,3,18,12,5,0
8,20.86,6,11,18,12,5,0
5,81.16,28,3,18,12,5,0
8,59.9,0,5,19,12,5,0
4,9.71,17,3,19,12,5,0
9,124.75,2,10,19,12,5,0
4,8.75,11,21,19,12,5,0
6,7.4,11,12,19,12,5,0
2,183.29,30,15,19,12,5,0
0,100.37,0,5,19,12,5,0
2,70.24,1,20,19,12,5,0
3,2.41,25,18,19,12,5,0
2,80.19,29,6,19,12,5,0
6,2.03,8,2,19,12,5,0
6,59.39,11,14,19,12,5,0
4,192.62,2,14,19,12,5,0
2,3.68,5,5,19,12,5,0
0,6.57,1,11,19,12,5,0
4,12.07,11,12,19,12,5,0
2,9.15,15,19,19,12,5,0
3,112.72,0,0,19,12,5,0
9,213.83,16,4,19,12,5,0
5,56.2,7,16,19,12,5,0
1,26.35,30,0,20,12,5,0
10,6.74,4,4,20,12,5,0
8,24.68,4,2,20,12,5,0
4,23.05,11,12,20,12,5,0
5,17.16,13,18,20,12,5,0
5,23.7,2,8,20,12,5,0
2,29.89,9,10,20,12,5,0
5,79.85,17,7,20,12,5,0
1,132.86,13,1,20,12,5,0
3,189.38,0,5,20,12,5,0
4,8.65,16,4,20,12,5,0
5,178.43,5,7,20,12,5,0
10,6.36,25,18,20,12,5,0
5,31.98,4,2,20,12,5,0
1,73.25,28,0,20,12,5,0
1,61.25,6,6,20,12,5,0
2,35.7,21,13,20,12,5,0
4,4.99,2,2,20,12,5,0
3,23.87,6,11,20,12,5,0
0,68.82,4,1,20,12,5,0
2,81.31,11,19,21,12,5,0
9,13.27,1,11,21,12,5,0
2,46.24,2,14,21,12,5,0
0,5.84,25,16,21,12,5,0
8,50.95,7,16,21,12,5,0
6,5.35,8,2,21,12,5,0
0,57.68,7,15,21,12,5,0
4,71.01,16,4,21,12,5,0
9,2.12,10,7,21,12,5,0
5,105.88,9,8,21,12,5,0
1,10.72,1,20,21,12,5,0
1,82.51,16,4,21,12,5,0
0,121.1,6,11,21,12,5,0
2,48.23,21,13,21,12,5,0
